Season,Contestant,Survival Score,Survival Average,Challenge Wins,Challenge Appearances,Challenge Win %,Sit Outs,Votes For Bootee,Votes Against (Total),Total Votes Cast,Tribal Council Appearances,Tribal Counicl %,Tribal Council Ratio (Weighted),Jury Votes For,Total Numbers Of Jurors,Jury Votes %,Idols Found,Idols Held,Idols Played,Votes Voided,Immunity Challenge Wins,Immunity Challenge Appearances,Advantages Found,Advantages Played,Notes
26,Francesca Hogi,-0.1,0.1,0.1,0.2,0.5,0,0,6,10,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,Allie Pohevitz,-0.28,0.1,0.1,0.31,0.32,0,0,6,10,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,Hope Driskill,0.16,0.1,0.1,0.42,0.24,0,0,3,19,2,-0.08,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Tyson Apostol,1.98,11.98,2.91,10.11,0.29,0,9,2,83,11,0.82,3.82,7,8,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Monica Culpepper,1.38,7.38,3.4,10.11,0.34,2,12,4,94,13,0.92,3.23,1,8,0.125,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,
27,Gervase Peterson,1.09,5.09,1.91,10.11,0.19,0,10,4,83,11,0.9,3.18,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Laura Morett,0.99,4.11,3.3,8.75,0.38,1,4,19,56,6,0.61,0.81,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Caleb Bankston,0.98,3.72,0.57,6.61,0.09,0,9,4,85,10,0.9,3.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,John Cody,1.21,3.5,1.75,3.38,0.52,0,3,8,34,4,0.69,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Katie Collins,0.69,3.08,1.2,7.61,0.16,0,7,4,102,13,0.54,1.88,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Brad Culpepper,0.94,3.05,0.25,1.55,0.16,0,4,4,40,5,0.78,2.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Vytas Baskauskas,1.06,3.03,1.7,4.11,0.41,0,6,10,72,9,0.65,1.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Tina Wesson,0.76,2.99,1.88,8.61,0.22,1,5,10,68,9,0.54,1.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Hayden Moss,0.73,2.43,0.57,8.61,0.07,0,8,6,96,12,0.66,1.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Ciera Eastin,0.76,2.38,1.37,9.11,0.15,0,8,13,101,13,0.61,1.01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Kat Edorsson,0.78,2.33,0.25,1.41,0.18,2,2,5,24,3,0.6,2.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Aras Baskauskas,0.6,1.76,0.91,2.61,0.35,0,1,7,29,3,0.25,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Laura Boneham,0.66,1.48,0.55,2.11,0.26,1,2,11,29,4,0.41,0.93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Colton Cumbie,1.26,1.31,0.24,0.24,1.0,0,1,0,10,1,0.26,1.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Candice Woodcock,0.03,1.25,1.25,2.0,0.63,0,0,6,10,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Rachel Foulger,0.27,1.04,0.0,0.74,0.0,0,1,5,27,3,0.27,1.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Marissa Peterson,0.05,0.5,0.5,1.61,0.31,0,0,10,19,2,-0.26,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,Rupert Boneham,0.0,0.0,0.0,0.5,0.0,0,0,0,10,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Tony Vlachos,2.06,10.73,2.28,12.94,0.18,2,9,5,67,9,0.99,3.11,8,9,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Woo Hwang,1.28,7.35,3.53,12.94,0.27,1,9,4,68,10,0.89,3.15,1,9,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Tasha Fox,0.99,5.64,3.54,8.94,0.4,1,6,4,73,10,0.59,2.1,0,0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,
28,Spencer Bledsoe,0.86,5.58,4.41,11.94,0.37,0,6,8,82,12,0.49,1.17,0,0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,
28,Kass Mcquillen,0.87,5.13,1.63,12.94,0.13,1,9,2,83,12,0.75,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Jefra Bland,0.92,3.3,1.76,7.61,0.23,1,5,9,58,7,0.69,1.54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Trish Hegarty,0.74,3.27,1.33,10.94,0.12,1,5,5,63,8,0.62,1.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Lj Mckanas,0.84,2.91,1.51,5.36,0.28,0,3,8,43,5,0.56,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Jeremiah Wood,0.56,2.43,1.72,6.61,0.26,0,2,9,51,6,0.3,0.72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Sarah Lacina,0.63,2.23,0.83,2.83,0.29,1,1,6,18,2,0.33,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Garrett Adelstein,0.36,2.0,0.0,0.37,0.0,0,1,3,11,2,0.36,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Alexis Maxwell,0.57,1.85,0.68,1.83,0.37,3,1,8,13,2,0.19,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Jtia Taylor,0.62,1.82,0.13,1.12,0.11,0,2,7,15,3,0.51,1.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Morgan Mcleod,0.37,1.3,0.72,4.03,0.18,3,1,8,34,4,0.19,0.58,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Cliff Robertson,-0.06,0.73,0.73,1.43,0.51,1,0,4,7,1,-0.57,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Lindsey Ogle,-0.08,0.55,0.55,1.43,0.39,2,0,0,7,1,-0.46,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,Brice Johnston,-0.06,0.17,0.17,0.62,0.27,1,0,2,6,1,-0.33,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,David Sampson,-0.67,0.0,0.0,0.17,0.0,0,0,4,6,1,-0.67,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Natalie Anderson,1.62,12.27,3.07,13.82,0.22,0,7,0,69,9,0.78,5.44,5,8,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Jaclyn Schultz,1.04,6.15,1.42,14.36,0.1,0,9,2,97,13,0.69,3.23,2,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Keith Nale,0.68,5.37,4.77,14.32,0.33,2,4,13,82,11,0.35,0.6,0,0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,
29,Jon Misch,0.77,5.04,2.44,11.32,0.22,1,5,2,73,9,0.55,2.59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Jeremy Collins,1.15,4.64,2.57,4.74,0.54,1,2,5,30,3,0.61,2.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Missy Payne,0.81,3.99,0.69,13.82,0.05,4,7,3,82,11,0.63,2.55,1,8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Wes Nale,0.69,3.51,1.18,6.03,0.2,0,3,2,54,6,0.49,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Reed Kelly,0.51,3.22,2.82,7.99,0.35,0,1,10,47,5,0.16,0.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Alec Christy,0.59,2.68,0.93,9.53,0.1,0,4,4,69,8,0.49,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Baylor Wilson,0.75,2.3,1.37,13.36,0.1,0,8,16,93,12,0.65,0.93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Kelley Wentworth,0.91,2.11,0.36,0.67,0.54,1,1,4,16,2,0.38,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Josh Canfield,0.61,1.88,0.48,3.08,0.15,0,2,6,35,4,0.46,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Julie Mcgee,0.11,1.66,0.88,2.34,0.38,2,1,2,9,1,0.17,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,John Rocker,0.26,1.04,0.0,0.9,0.0,0,1,5,24,3,0.26,1.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Dale Wentworth,0.35,0.63,0.17,0.88,0.19,1,1,8,37,5,0.16,0.47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Drew Christy,0.13,0.36,0.36,0.53,0.68,0,0,5,9,1,-0.56,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Nadiya Anderson,-0.56,0.0,0.0,0.11,0.0,0,0,5,9,1,-0.56,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Val Collins,-0.12,0.0,0.0,0.74,0.0,0,0,4,17,2,-0.12,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Mike Holloway,2.11,17.76,7.54,13.8,0.55,1,9,0,86,11,0.82,5.73,6,8,0.75,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,
30,Carolyn Rivera,1.21,7.1,3.8,13.8,0.28,0,9,5,86,11,0.81,2.55,1,8,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Joe Anglim,1.15,5.12,3.95,5.89,0.67,0,3,8,51,6,0.47,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Will Sims,0.74,4.08,1.58,13.8,0.11,1,6,4,91,12,0.5,1.75,1,8,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Tyler Fredrickson,0.59,3.33,2.16,9.47,0.23,1,3,5,70,8,0.37,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Sierra Thomas,0.59,2.6,1.2,12.8,0.09,0,5,6,82,10,0.49,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Hali Ford,0.77,2.4,1.0,4.69,0.21,0,3,8,41,5,0.56,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Dan Foley,0.59,2.2,1.12,10.8,0.1,2,5,9,77,10,0.49,1.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Max Dawson,0.71,2.11,0.55,1.35,0.41,0,1,5,13,2,0.31,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Shirin Oskooi,0.63,2.08,0.63,8.14,0.08,1,4,7,63,7,0.56,1.45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Jenn Brown,0.69,2.07,1.0,6.89,0.15,0,4,11,60,7,0.55,1.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Rodney Lavoie,0.41,1.8,0.67,13.8,0.05,1,4,5,86,11,0.36,1.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Kelly Remington,0.51,1.78,0.62,2.69,0.23,1,1,4,25,3,0.28,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Joaquin Souberbielle,0.34,0.84,0.84,1.69,0.5,1,0,4,13,2,-0.15,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Lindsey Cascaddan,-0.16,0.18,0.18,1.07,0.17,2,0,2,6,1,-0.33,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Nina Poersch,0.11,0.17,0.17,0.57,0.29,1,0,4,11,2,-0.18,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Vince Sly,-0.05,0.17,0.17,0.37,0.45,0,0,3,6,1,-0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,So Kim,-0.67,0.0,0.0,2.17,0.0,0,0,4,6,1,-0.67,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Jeremy Collins,1.74,12.09,1.64,15.43,0.11,2,7,0,91,11,0.64,4.45,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Joe Anglim,0.53,5.56,5.56,9.93,0.56,0,0,8,63,5,-0.03,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,
31,Kelley Wentworth,0.75,5.38,3.83,14.93,0.26,2,6,5,104,12,0.5,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Spencer Bledsoe,0.9,5.15,3.95,14.93,0.26,1,9,11,117,14,0.64,1.2,0,10,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,
31,Keith Nale,0.44,3.94,3.16,13.93,0.23,0,2,4,81,9,0.22,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Stephen Fishbach,0.79,3.84,1.84,7.93,0.23,2,4,4,61,7,0.56,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Kimmi Kappenberg,0.62,3.4,0.8,12.93,0.06,1,5,2,82,9,0.55,2.59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Andrew Savage,0.89,3.33,1.23,4.03,0.3,0,3,4,43,5,0.58,2.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Tasha Fox,0.65,2.94,1.13,14.93,0.08,1,7,5,96,12,0.58,1.81,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Jeff Varner,0.72,2.63,0.0,0.58,0.0,0,3,4,30,4,0.72,2.63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Ciera Eastin,0.77,2.43,1.23,5.93,0.21,4,3,10,53,5,0.56,1.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Peih-Gee Law,0.61,2.33,0.0,0.38,0.0,0,2,4,25,3,0.61,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Kass Mcquillen,0.67,2.15,0.75,2.36,0.32,1,1,6,20,2,0.35,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Woo Hwang,0.75,1.76,0.52,1.36,0.38,0,2,5,37,5,0.37,1.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Abi-Maria Gomes,0.72,1.75,0.72,11.93,0.06,2,8,14,107,12,0.66,1.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Shirin Oskooi,0.37,1.56,0.0,0.21,0.0,0,1,5,19,2,0.37,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Kelly Wiglesworth,0.28,1.05,0.72,4.73,0.15,1,1,8,68,7,0.13,0.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Terry Deitz,0.25,0.52,0.52,1.58,0.33,1,0,0,19,2,-0.08,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Monica Padilla,-0.23,0.29,0.29,1.08,0.27,2,0,3,6,1,-0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Vytas Baskauskas,-0.6,0.0,0.0,0.1,0.0,0,0,6,10,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Michele Fitzgerald,1.76,12.6,5.2,13.4,0.39,1,4,2,45,6,0.66,3.11,5,7,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Aubry Bracco,1.3,5.72,1.93,13.4,0.14,1,8,8,63,9,0.87,2.07,2,7,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Tai Trang,0.78,5.05,3.11,13.4,0.23,1,5,4,57,9,0.55,1.94,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Cydney Gillon,0.93,4.38,1.96,12.4,0.16,0,7,5,60,9,0.77,2.42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Julia Sokolowski,0.88,4.1,2.58,8.07,0.32,2,3,7,40,5,0.57,1.53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Joe Del Campo,0.82,3.55,1.68,10.4,0.16,3,6,1,59,8,0.66,1.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Debbie Wanner,0.84,3.27,1.2,5.07,0.24,1,2,5,25,3,0.6,2.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Kyle Jason,0.46,2.82,2.04,9.4,0.22,1,2,5,56,8,0.24,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Nick Maiorano,0.01,2.32,2.32,3.82,0.61,0,0,6,10,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Scot Pollard,0.6,2.01,0.74,6.57,0.11,0,4,7,54,8,0.48,1.27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Jennifer Lanzetti,0.36,2.0,0.0,0.37,0.0,0,1,3,11,2,0.36,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Peter Baggenstos,0.78,1.78,0.93,1.62,0.58,0,1,7,18,3,0.2,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Alecia Holden,0.53,1.68,0.13,3.45,0.04,0,2,8,15,3,0.49,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Neal Gottlieb,0.0,0.85,0.85,2.62,0.32,1,0,0,6,1,-0.32,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Caleb Reynolds,-0.24,0.66,0.66,0.87,0.76,0,0,0,0,0,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Anna Khait,-0.52,0.41,0.41,1.28,0.32,2,0,5,6,1,-0.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Liz Markham,0.1,0.27,0.27,0.62,0.43,0,0,2,6,1,-0.33,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Darnell Hamilton,-0.5,0.0,0.0,0.17,0.0,0,0,3,6,1,-0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Adam Klein,1.88,9.86,1.76,13.22,0.13,2,9,6,100,12,0.75,2.1,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Ken Mcnickle,1.22,8.75,4.75,13.22,0.36,0,12,2,117,14,0.86,4.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,David Wright,1.09,4.87,3.15,13.22,0.24,1,12,10,117,14,0.85,1.71,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Jay Starrett,0.65,4.68,4.04,11.22,0.36,1,3,9,92,10,0.29,0.65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Hannah Shapiro,0.83,3.44,1.11,13.22,0.08,3,9,5,101,12,0.75,2.33,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Will Wahl,0.66,2.99,1.59,9.22,0.17,4,4,6,79,8,0.49,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Michaela Bradshaw,1.06,2.79,1.04,1.52,0.68,0,1,4,16,2,0.38,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Zeke Smith,0.75,2.76,1.62,8.22,0.2,1,4,10,70,7,0.55,1.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Sunday Burquest,0.57,2.68,1.26,10.22,0.12,2,5,5,103,11,0.45,1.41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Chris Hammons,0.79,2.61,1.15,4.89,0.24,0,4,7,68,7,0.56,1.45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Bret Labelle,0.49,2.58,1.39,12.22,0.11,2,5,5,114,13,0.38,1.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Michelle Schubert,0.98,2.42,1.09,2.52,0.43,1,2,10,28,3,0.55,1.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Jessica Lewis,0.59,2.34,0.59,6.22,0.09,1,4,4,78,8,0.49,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Jessica Figueroa,0.73,1.84,0.44,1.02,0.43,0,1,6,15,2,0.3,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Lucy Huang,0.72,1.79,0.24,0.57,0.41,0,1,2,27,3,0.31,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Paul Wachter,0.69,1.51,0.11,0.32,0.34,0,1,6,19,2,0.34,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Taylor Stocker,0.44,1.49,0.85,3.69,0.23,0,1,7,40,4,0.21,0.64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Cece Taylor,0.72,1.17,0.24,0.77,0.31,0,2,11,32,4,0.41,0.93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Mari Takahashi,-0.23,0.1,0.1,0.21,0.47,0,0,7,10,1,-0.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Rachel Ako,-0.5,0.0,0.0,0.1,0.0,0,0,5,10,1,-0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Brad Culpepper,1.48,11.47,6.56,12.81,0.51,0,8,2,103,12,0.67,3.11,3,10,0.3,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,
34,Sarah Lacina,1.64,11.26,1.14,12.31,0.09,0,11,0,99,13,0.85,5.92,7,10,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Andrea Boehlke,1.06,4.81,3.84,8.31,0.46,0,5,14,77,8,0.6,0.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Troyzan Robertson,0.79,4.75,1.64,12.81,0.13,2,8,2,105,12,0.67,3.11,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Cirie Fields,0.58,4.37,0.87,10.31,0.08,2,4,0,77,8,0.5,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Aubry Bracco,0.66,3.36,2.29,11.31,0.2,0,6,8,117,13,0.46,1.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Debbie Wanner,1.04,3.32,0.92,4.63,0.2,0,6,6,60,7,0.84,2.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Tai Trang,0.83,3.23,1.85,12.81,0.14,0,9,10,109,13,0.69,1.38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Ozzy Lusth,0.98,3.01,1.1,4.07,0.27,0,3,7,39,4,0.71,1.91,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Malcolm Freberg,1.0,2.49,0.42,1.08,0.39,0,2,5,30,3,0.61,2.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Hali Ford,0.97,2.35,0.49,2.41,0.2,0,4,8,49,5,0.77,1.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Zeke Smith,0.69,2.24,1.3,5.97,0.22,0,3,11,60,6,0.47,0.93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Sierra Thomas,0.68,2.13,0.9,7.31,0.12,0,4,9,73,7,0.55,1.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Caleb Reynolds,0.6,2.07,0.0,0.38,0.0,0,2,5,25,3,0.6,2.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Jeff Varner,0.77,1.81,0.41,1.41,0.29,0,3,6,48,6,0.48,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Michaela Bradshaw,0.69,1.74,0.55,9.31,0.06,1,7,11,106,11,0.63,1.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Sandra Diaz-Twine,0.61,1.51,0.27,1.12,0.24,1,2,5,42,5,0.38,1.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
